0, 0, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 1, 0.46573787123862104, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 4, 0.0, 0.0, 0, 1
0, 1, 0.05892556509887897, 0.0, 0, 1
0, 0, 0.0668153104781061, 0.0, 0, 1
0, 5, 0.0668153104781061, 0.0, 0, 1
0, 1, 1.9039432764659772, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 1, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 1, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 1, 0.5340002340823456, 0.0, 0, 1
0, 1, 2.1360009363293826, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 1, 2.1360009363293826, 0.0, 0, 1
0, 1, 2.1360009363293826, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 1, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 1, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 1, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 1, 0.0, 0.0, 0, 1
0, 1, 2.1360009363293826, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 1, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 1, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 1, 2.1213203435596424, 0.5, 0, 1
0, 0, 0.5, 1.0, 0, 1
0, 3, 0.32856437033638547, 0.5, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 1, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 4, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 1, 0.5924200692595909, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 1, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 8, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 1, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 2, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 1, 0.0, 0.0, 0, 1
0, 1, 0.6440285143320342, 0.0, 0, 1
0, 1, 2.1360009363293826, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 1, 0.0, 0.0, 0, 1
0, 1, 0.6754628043053147, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 4, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 1, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 1, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 1, 0.125, 0.0, 0, 1
0, 2, 0.11180339887498948, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 1, 0.125, 0.0, 0, 1
0, 1, 2.207940216581962, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 1, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 0, 0.25, 0.0, 0, 1
0, 0, 0.0, 1.0, 0, 0
0, 1, 0.9491169818665609, 0.875, 1.0, 0
0, 0, 0.3160426061560647, 0.0, 1.0, 1
0, 0, 1.4205183331425881, 0.0, 1.8177541877678225, 1
0, 1, 3.1439713142488848, 0.875, 0.8956953642384106, 0
